triplet,outgroup,C1,C2,mixprop1,mixprop2,lambda2Dist,lambda1Dist,BIC2Dist,BIC1Dist,count
PCOR1_CAPY1_CATH1,CAPY1,0.0,5.350901768863599,0.9025797640510487,0.09742023594895144,0.015782661250000003,0.015782661250000003,-171.71446830372253,-173.00302201250645,28
PCOR1_CAPY1_CATH1,CATH1,0.0,0.6727150274314158,0.6326281644318928,0.36737183556810715,0.008923302966666668,0.008923302966666668,-211.83408861387036,-219.74414940955225,30
PCOR1_CAPY1_CAHE1,PCOR1,0.0,0.7746553343907815,0.47358438802228364,0.5264156119777164,0.022758353576516465,0.022758353576516465,-6619.939712491693,-6415.704519494204,1154
PCOR1_CAPY1_CAHE1,CAPY1,0.0,4.206373115290606,0.8646686593535833,0.13533134064641675,0.020077027806451615,0.020077027806451615,-174.93432897319434,-176.8731115842347,31
PCOR1_CAPY1_CAHE1,CAHE1,0.0,9.681095637964964,0.7848659391649261,0.215134060835074,0.020993504,0.020993504,-162.99645116877647,-168.41133596506612,30
PCOR1_CAOV1_CAIR1,PCOR1,0.0,0.7298251527822205,0.42952071632622646,0.5704792836737735,0.03339294337430475,0.03339294337430475,-6100.178532048195,-5756.293537628682,1201
PCOR1_CAOV1_CAIR1,CAOV1,0.0,3.0912891056717235,0.798169030744148,0.20183096925585195,0.0223112325125,0.0223112325125,-40.493272372615294,-42.76319889381257,8
PCOR1_CAOV1_CAIR1,CAIR1,0.0,0.9680881512753793,0.625696568179821,0.37430343182017894,0.06742485166666666,0.06742485166666666,-14.874271903758517,-18.56913984998048,6
PCOR1_CAOV1_CASE1,PCOR1,0.0,0.746295323991014,0.4289397051679906,0.5710602948320094,0.03298305537861897,0.03298305537861897,-6132.469015858302,-5790.782477808206,1202
PCOR1_CAOV1_CASE1,CAOV1,0.0,6.1195810312413,0.8983120463234707,0.10168795367652927,0.0139614133,0.0139614133,-62.976120355515064,-63.12657385735084,10
PCOR1_CAOV1_CASE1,CASE1,0.0,1.4420398756851744,0.5507334831085217,0.4492665168914784,0.058503722,0.058503722,-8.737320208952415,-9.933377128351603,3
PCOR1_CAOV1_CACA1,PCOR1,0.0,0.7474754238966937,0.4257040633762549,0.5742959366237451,0.031718367242635534,0.031718367242635534,-6218.651003832303,-5870.07149638425,1199
PCOR1_CAOV1_CACA1,CAOV1,0.0,0.8734775136803157,0.7234552007513905,0.2765447992486095,0.03708448757142857,0.03708448757142857,-25.65568034176612,-30.177881152877323,7
PCOR1_CAOV1_CACA1,CACA1,0.0,3.138940481502033,0.8182067922510918,0.1817932077489081,0.020794978555555555,0.020794978555555555,-46.76445525566159,-49.517562688998424,9
PCOR1_CAOV1_CATH1,PCOR1,0.0,0.7478314218700879,0.4181831021278851,0.5818168978721149,0.03243999822758765,0.03243999822758765,-6182.316329283343,-5811.269589295579,1198
PCOR1_CAOV1_CATH1,CAOV1,0.0,5.84827767717876,0.8516663156185821,0.14833368438141786,0.022922270008333332,0.022922270008333332,-62.92048406343832,-64.13060578709005,12
PCOR1_CAOV1_CATH1,CATH1,0.0,1.9196825966670379,0.7308495906748425,0.26915040932515755,0.0340031212,0.0340031212,-19.496589533911248,-22.20359167335928,5
PCOR1_CAOV1_CAHE1,PCOR1,0.0,0.737450364732539,0.4250187396278591,0.5749812603721408,0.033183475350066834,0.033183475350066834,-6105.8638970349375,-5752.166024481967,1197
PCOR1_CAOV1_CAHE1,CAOV1,0.0,5.8159633724637905,0.8730735478121091,0.12692645218789092,0.023049629341666666,0.023049629341666666,-63.14795002740354,-63.99762751718666,12
PCOR1_CAOV1_CAHE1,CAHE1,0.0,1.5247326038886346,0.74343621088568,0.25656378911432,0.058862767,0.058862767,-16.300196929351088,-20.198798859906127,6
PCOR1_CAIR1_CASE1,PCOR1,0.0,0.7462658829412909,0.4244984586587366,0.5755015413412634,0.03265727478247492,0.03265727478247492,-6137.658859699226,-5785.590089713445,1196
PCOR1_CAIR1_CASE1,CAIR1,0.0,5.253981204540626,0.8077891059446832,0.19221089405531666,0.0370378923,0.0370378923,-41.15431737516716,-43.6136903904249,10
PCOR1_CAIR1_CASE1,CASE1,0.0,3.4443767363918103,0.8153854966529522,0.18461450334704768,0.020024078455555556,0.020024078455555556,-48.31397546969497,-50.19753194478034,9
PCOR1_CAIR1_CACA1,PCOR1,0.0,0.749718041521949,0.42308418592820174,0.5769158140717983,0.03188477357630744,0.03188477357630744,-6202.39138778819,-5847.74274729303,1197
PCOR1_CAIR1_CACA1,CAIR1,0.0,1.9585873847147681,0.7113442343388086,0.28865576566119144,0.07305719475,0.07305719475,-20.059476493758936,-23.784760936329313,8
PCOR1_CAIR1_CACA1,CACA1,0.0,3.205371884656998,0.78325940304607,0.21674059695393014,0.02859617021,0.02859617021,-46.48296475991182,-48.78706448428927,10
PCOR1_CAIR1_CATH1,PCOR1,0.0,0.7397363757931098,0.41866035693424924,0.5813396430657507,0.032527479771698585,0.032527479771698585,-6190.985572521634,-5819.3684673366215,1201
PCOR1_CAIR1_CATH1,CAIR1,0.0,2.282770938512022,0.7733932191747387,0.2266067808252614,0.05872503357142857,0.05872503357142857,-20.249255334009764,-23.74253832566152,7
PCOR1_CAIR1_CATH1,CATH1,0.0,6.037606557952306,0.8600722874899086,0.13992771251009137,0.011423478714285715,0.011423478714285715,-47.78173256175805,-46.66327292344122,7
PCOR1_CAIR1_CAHE1,PCOR1,0.0,0.7473595908382956,0.4219934029459334,0.5780065970540667,0.03322933204368729,0.03322933204368729,-6104.233269484814,-5744.052198451287,1196
PCOR1_CAIR1_CAHE1,CAIR1,0.0,2.9843937778292475,0.8109239475956497,0.18907605240435024,0.03401890218181818,0.03401890218181818,-46.22442587494358,-49.980561898306036,11
PCOR1_CAIR1_CAHE1,CAHE1,0.0,2.45523266873233,0.7631095164536235,0.2368904835463764,0.028091215500000002,0.028091215500000002,-36.086726883094485,-39.077332333124346,8
PCOR1_CASE1_CACA1,PCOR1,0.0,0.7618554799736124,0.42575838347758893,0.5742416165224111,0.03192522812967419,0.03192522812967419,-6191.649196986627,-5844.707228999773,1197
PCOR1_CASE1_CACA1,CASE1,0.0,3.031779666061697,0.7714143742462818,0.22858562575371835,0.04421686757142857,0.04421686757142857,-25.99107812360368,-27.71517505901377,7
PCOR1_CASE1_CACA1,CACA1,0.0,3.665920500589026,0.8384195637504834,0.16158043624951654,0.018289494000000003,0.018289494000000003,-61.32493397527446,-63.63353133896721,11
PCOR1_CASE1_CATH1,PCOR1,0.0,0.7688852620503821,0.4188410109145821,0.581158989085418,0.032023464638065324,0.032023464638065324,-6187.643020781697,-5822.706799096013,1194
PCOR1_CASE1_CATH1,CASE1,0.0,4.898463034808735,0.8611243340122113,0.13887566598778853,0.027366910610000007,0.027366910610000007,-47.61515855718589,-49.6658276539277,10
PCOR1_CASE1_CATH1,CATH1,0.0,5.557072795698032,0.8986272255207381,0.10137277447926193,0.012065494454545455,0.012065494454545455,-71.22449704237626,-72.78502788734419,11
PCOR1_CASE1_CAHE1,PCOR1,0.0,0.7461968215308239,0.4246904848723966,0.5753095151276034,0.03281836546792154,0.03281836546792154,-6135.091364691894,-5783.485317202172,1198
PCOR1_CASE1_CAHE1,CASE1,0.0,3.4088335195446082,0.8169784594695193,0.18302154053048078,0.029783443344444445,0.029783443344444445,-41.055882845855656,-43.05122280474368,9
PCOR1_CASE1_CAHE1,CAHE1,0.0,5.042418529493159,0.875249251252928,0.12475074874707198,0.038591875874999994,0.038591875874999994,-32.713672320570026,-33.99597436588438,8
PCOR1_CACA1_CATH1,PCOR1,0.0,0.7595666624859893,0.419283375413426,0.580716624586574,0.03183199341696489,0.03183199341696489,-6211.102693148232,-5846.815185155646,1196
PCOR1_CACA1_CATH1,CACA1,0.0,3.9564619158811163,0.829055532338581,0.17094446766141908,0.02237791791818182,0.02237791791818182,-57.80738926316924,-59.19507822580076,11
PCOR1_CACA1_CATH1,CATH1,0.0,5.526216382215534,0.8762116924676531,0.12378830753234689,0.026692758625,0.026692758625,-39.50060840796864,-39.894365864840545,8
PCOR1_CACA1_CAHE1,PCOR1,0.0,0.7626409367207334,0.4202825926668161,0.5797174073331839,0.03145560491828738,0.03145560491828738,-6242.516177151343,-5880.184785525063,1197
PCOR1_CACA1_CAHE1,CACA1,0.0,3.5224579620402467,0.8408906230507078,0.15910937694929206,0.0187657121,0.0187657121,-60.337629396015856,-63.06803050095896,11
PCOR1_CACA1_CAHE1,CAHE1,0.0,0.6379331252833156,0.6596574803883178,0.3403425196116821,0.050777212714285716,0.050777212714285716,-21.555528207504896,-25.778396162060393,7
PCOR1_CATH1_CAHE1,PCOR1,0.0,0.7522117091193986,0.4143711913102618,0.5856288086897382,0.032510818036359836,0.032510818036359836,-6172.787989608842,-5791.489992413556,1195
PCOR1_CATH1_CAHE1,CATH1,0.0,5.400631976777054,0.8697761040851775,0.13022389591482247,0.019617493,0.019617493,-55.17696225193396,-56.324087122745425,10
PCOR1_CATH1_CAHE1,CAHE1,0.0,5.077928365943413,0.832222259961004,0.16777774003899598,0.0377807614,0.0377807614,-40.782876925005475,-43.216520178835395,10
PBON1_PINT1_PESE1,PBON1,0.0,0.4414098040774528,0.7558133518744148,0.24418664812558516,0.005862466071428572,0.005862466071428572,-1873.7305215687563,-1906.8610211581042,231
PBON1_PINT1_PESE1,PINT1,0.0,0.6108946741020562,0.7517466960277959,0.24825330397220402,0.005521606494537036,0.005521606494537036,-1773.0897919926176,-1808.6300590998512,216
PBON1_PINT1_PESE1,PESE1,0.0,0.4553485723607774,0.6747070640917515,0.3252929359082484,0.007394295720625,0.007394295720625,-5951.459373192067,-5994.579518441277,768
PBON1_PINT1_PEEX1,PBON1,0.0,0.6413136422728493,0.7178367157701324,0.2821632842298677,0.004670132993562232,0.004670132993562232,-1994.700729739885,-2029.3695234598733,233
PBON1_PINT1_PEEX1,PINT1,0.0,0.420578662273313,0.7683763723663731,0.2316236276336267,0.0065060361959633035,0.0065060361959633035,-1721.294256548303,-1753.8863558751048,218
PBON1_PINT1_PEEX1,PEEX1,0.0,0.41721846900423676,0.6815973941851726,0.31840260581482743,0.007540653719162304,0.007540653719162304,-5892.920005511495,-5933.379532276226,764
PBON1_PINT1_PAXI1,PBON1,0.0,0.7477841304732435,0.7019208773779005,0.2980791226220994,0.004026991049,0.004026991049,-2037.6880474803115,-2071.3403978274837,230
PBON1_PINT1_PAXI1,PINT1,0.0,0.45603366589500216,0.7523355876224549,0.2476644123775452,0.006163974746213592,0.006163974746213592,-1648.6591126090693,-1679.35390873854,206
PBON1_PINT1_PAXI1,PAXI1,0.0,0.4015028561402224,0.6856109952510636,0.3143890047489364,0.007922882618023106,0.007922882618023106,-5931.562245144253,-5972.946257636814,779
PBON1_PINT1_PSCH1,PBON1,0.0,0.717083539204715,0.7700738501273741,0.2299261498726258,0.004942788121912442,0.004942788121912442,-3667.1806845555166,-3734.8556716124103,434
PBON1_PINT1_PSCH1,PINT1,0.0,0.6190686797752598,0.8032017797058246,0.1967982202941753,0.006778682458178053,0.006778682458178053,-3778.945918614841,-3851.9974411596468,483
PBON1_PINT1_PSCH1,PSCH1,0.0,113.12883918084418,0.9966442953020134,0.003355704697986577,0.0066868124474496644,0.0066868124474496644,-2582.929594283147,-2382.8432247640076,298
PBON1_PINT1_FABR1,PBON1,0.0,0.47570596946855304,0.6373333171919443,0.3626666828080558,0.007444682697499999,0.007444682697499999,-300.4595649166978,-308.33153920970375,40
PBON1_PINT1_FABR1,PINT1,0.0,0.1646412666969422,0.7546401369043243,0.24535986309567567,0.021794535914285717,0.021794535914285717,-186.36730287972142,-194.27137101015433,35
PBON1_PINT1_FABR1,FABR1,0.0,0.7669888992878455,0.492022282323542,0.507977717676458,0.01837494781617544,0.01837494781617544,-6988.62993628103,-6825.590144775738,1140
PBON1_PINT1_FDEN1,PBON1,0.0,0.8534739215986643,0.6447417544518228,0.3552582455481772,0.00728316102307692,0.00728316102307692,-292.06330019293233,-302.2672821085582,39
PBON1_PINT1_FDEN1,PINT1,0.0,3.8384525839976575,0.8957981257035966,0.10420187429640342,0.020114496222222222,0.020114496222222222,-199.56969795095526,-205.6711264133322,36
PBON1_PINT1_FDEN1,FDEN1,0.0,0.7647675830352685,0.4900509861011412,0.5099490138988588,0.01840472885126316,0.01840472885126316,-6989.38928174163,-6821.89784614824,1140
PBON1_PINT1_FAPA1,PBON1,0.0,0.34441532866742397,0.6775649710465522,0.3224350289534476,0.00990121436578947,0.00990121436578947,-263.03477614963106,-271.10985166790556,38
PBON1_PINT1_FAPA1,PINT1,0.0,3.4549881676519503,0.8666848336950469,0.1333151663049531,0.022346976676470592,0.022346976676470592,-179.30987629251615,-186.9460077150683,34
PBON1_PINT1_FAPA1,FAPA1,0.0,0.7662404561971896,0.49169704334082304,0.508302956659177,0.01839289597151356,0.01839289597151356,-7005.676852077851,-6841.336305525759,1143
PBON1_PINT1_PEPA1,PBON1,0.0,0.3044644178068043,0.6962126504973247,0.3037873495026753,0.01010183725952381,0.01010183725952381,-289.7405357269496,-298.2455194244486,42
PBON1_PINT1_PEPA1,PINT1,0.0,2.5425265145742486,0.8616459849512074,0.13835401504879266,0.021990429472222222,0.021990429472222222,-189.86344337050906,-199.2511330485596,36
PBON1_PINT1_PEPA1,PEPA1,0.0,0.7538014717441383,0.4949212705044929,0.505078729495507,0.018673203127915566,0.018673203127915566,-6929.288564969682,-6770.997813947402,1137
PBON1_PINT1_CAPY1,PBON1,0.0,1.0092185199712276,0.6619016745832851,0.338098325416715,0.008263532460975609,0.008263532460975609,-296.3526862661188,-307.55048411404016,41
PBON1_PINT1_CAPY1,PINT1,0.0,12.305763240151485,0.7602254382504886,0.23977456174951137,0.019800358193548386,0.019800358193548386,-174.7885554087178,-177.7334383489606,31
PBON1_PINT1_CAPY1,CAPY1,0.0,0.7646940286694803,0.49340157311349175,0.5065984268865082,0.01839518745095363,0.01839518745095363,-7003.308047469911,-6841.051521893692,1143
PBON1_PINT1_CAOV1,PBON1,0.0,0.9199236237376281,0.6614281627202834,0.3385718372797165,0.008813492545238095,0.008813492545238095,-298.62051226126636,-309.70593536859855,42
PBON1_PINT1_CAOV1,PINT1,0.0,3.0450387334771993,0.860462556903668,0.13953744309633198,0.022974932709677418,0.022974932709677418,-160.30993539554268,-168.51380825036813,31
PBON1_PINT1_CAOV1,CAOV1,0.0,0.764020922263887,0.49336926908606543,0.5066307309139346,0.018409967044255692,0.018409967044255692,-6994.976794830005,-6833.226724257902,1142
PBON1_PINT1_CAIR1,PBON1,0.0,0.6334731080255424,0.7378226400531125,0.26217735994688746,0.011624313497619046,0.011624313497619046,-274.3398894468287,-286.4534665722575,42
PBON1_PINT1_CAIR1,PINT1,0.0,2.7962599888324853,0.8184456317525155,0.1815543682474845,0.015540722312500001,0.015540722312500001,-191.22042513405762,-199.0489171702871,32
PBON1_PINT1_CAIR1,CAIR1,0.0,0.7563826381038529,0.49456138841896935,0.5054386115810307,0.018505712974969328,0.018505712974969328,-6975.236377773677,-6815.400481275449,1141
PBON1_PINT1_CASE1,PBON1,0.0,0.6593837778984614,0.7274069853447237,0.27259301465527624,0.012047991270454543,0.012047991270454543,-284.5385221372808,-297.0752556250897,44
PBON1_PINT1_CASE1,PINT1,0.0,2.9646908127438936,0.866685856276613,0.13331414372338724,0.022232514000000002,0.022232514000000002,-162.47329157527932,-170.55037974839382,31
PBON1_PINT1_CASE1,CASE1,0.0,0.7614364378024723,0.4940740694621723,0.5059259305378275,0.018473886068017545,0.018473886068017545,-6974.034981039743,-6813.346622661273,1140
PBON1_PINT1_CACA1,PBON1,0.0,0.9946080996870699,0.6658870717156324,0.33411292828436756,0.008151693116666666,0.008151693116666666,-304.99194838636475,-316.26281921174945,42
PBON1_PINT1_CACA1,PINT1,0.0,2.576619785893734,0.8631902383274295,0.13680976167257058,0.02169945690322581,0.02169945690322581,-163.25647435444068,-172.0550316630168,31
PBON1_PINT1_CACA1,CACA1,0.0,0.7666578417477055,0.4918811482247785,0.5081188517752214,0.01834806772201401,0.01834806772201401,-7005.836780523117,-6840.919093370489,1142
PBON1_PINT1_CATH1,PBON1,0.0,0.990554446906552,0.6763445921631926,0.32365540783680746,0.008185052346511627,0.008185052346511627,-311.7342219761971,-323.5071277416338,43
PBON1_PINT1_CATH1,PINT1,0.0,2.5637871521655335,0.8601543480529154,0.13984565194708465,0.021808070125,0.021808070125,-168.29724275664614,-177.36467615928245,32
PBON1_PINT1_CATH1,CATH1,0.0,0.7645992721890237,0.49120195991429977,0.5087980400857003,0.01834842186003509,0.01834842186003509,-6994.496544886922,-6828.883916074579,1140
PBON1_PINT1_CAHE1,PBON1,0.0,4.670177040682102,0.751665011153193,0.24833498884680713,0.013738967375555558,0.013738967375555558,-283.0904818151272,-292.0700609769012,45
PBON1_PINT1_CAHE1,PINT1,0.0,2.7962599888324853,0.8184456317525155,0.1815543682474845,0.015540722312500001,0.015540722312500001,-191.22042513405762,-199.0489171702871,32
PBON1_PINT1_CAHE1,CAHE1,0.0,0.7635794922300747,0.49054647711750154,0.5094535228824985,0.018372926647135326,0.018372926647135326,-6981.107705362108,-6813.855196859893,1138
PBON1_PESE1_PEEX1,PBON1,0.0,0.6526308168931183,0.5380468100502104,0.46195318994978957,0.00847201795698456,0.00847201795698456,-8382.757880923104,-8296.708411422358,1101
PBON1_PESE1_PEEX1,PESE1,0.0,13.498421512763496,0.966654993816575,0.03334500618342521,0.014049575116666664,0.014049575116666664,-413.2207774892307,-387.7252303737324,60
PBON1_PESE1_PEEX1,PEEX1,0.0,2.862323028015781,0.8182989130886751,0.18170108691132505,0.012954924946296298,0.012954924946296298,-343.42398157040964,-357.4091758607223,54
PBON1_PESE1_PAXI1,PBON1,0.0,0.7048828373309594,0.5301221324332266,0.46987786756677336,0.007809127571956325,0.007809127571956325,-8549.905444472355,-8460.709381382676,1099
PBON1_PESE1_PAXI1,PESE1,0.0,20.91429349385171,0.9557247733929994,0.04427522660700059,0.013162688,0.013162688,-325.40147359752103,-295.92655818630834,45
PBON1_PESE1_PAXI1,PAXI1,0.0,11.466134605797933,0.8068293386451886,0.19317066135481128,0.014201628325352112,0.014201628325352112,-458.2567973120198,-457.861928444212,71
PBON1_PESE1_PSCH1,PBON1,0.0,0.9536318416443521,0.7863968996770125,0.21360310032298732,0.005503622856122449,0.005503622856122449,-1603.3936141582765,-1642.0425767124957,196
PBON1_PESE1_PSCH1,PESE1,0.0,0.4846304905875818,0.6808488995555904,0.3191511004444098,0.007592320482227379,0.007592320482227379,-6625.981802732083,-6683.426186067274,862
PBON1_PESE1_PSCH1,PSCH1,0.0,0.6969231718127541,0.7179866252797847,0.2820133747202153,0.004949010363694267,0.004949010363694267,-1320.5373907839396,-1347.833995954251,157
PBON1_PESE1_FABR1,PBON1,0.0,0.7727039232479478,0.6838205116060404,0.3161794883939596,0.007632056499999999,0.007632056499999999,-492.5165398970374,-507.3628735787049,66
PBON1_PESE1_FABR1,PESE1,0.0,9.922368268425481,0.7730662778431798,0.22693372215682028,0.01738828698275862,0.01738828698275862,-344.1562847622845,-349.96673850573916,58
PBON1_PESE1_FABR1,FABR1,0.0,0.7740111676078354,0.4911808794924184,0.5088191205075817,0.015313474140989918,0.015313474140989918,-7089.006766546739,-6929.631536584038,1091
PBON1_PESE1_FDEN1,PBON1,0.0,0.5490153280360426,0.6803328523821794,0.31966714761782056,0.007291708984375,0.007291708984375,-486.49042985766846,-497.7313353936937,64
PBON1_PESE1_FDEN1,PESE1,0.0,11.223745589219446,0.7528553973924952,0.2471446026075048,0.015372139864406779,0.015372139864406779,-366.63512103771296,-370.5958864615791,59
PBON1_PESE1_FDEN1,FDEN1,0.0,0.7714286818710313,0.4885971273448554,0.5114028726551446,0.015272960776391944,0.015272960776391944,-7107.358333340675,-6941.774317146815,1092
PBON1_PESE1_FAPA1,PBON1,0.0,0.5804540667959832,0.6788410873422289,0.3211589126577711,0.00738404680952381,0.00738404680952381,-476.5817960577206,-488.31947902655713,63
PBON1_PESE1_FAPA1,PESE1,0.0,10.676632626598746,0.7649840400052781,0.23501595999472197,0.01615986922413793,0.01615986922413793,-354.513359237499,-358.46557793402155,58
PBON1_PESE1_FAPA1,FAPA1,0.0,0.7715996025236537,0.49001750170005814,0.5099824982999418,0.01527824789106033,0.01527824789106033,-7116.4451456563875,-6953.741872988048,1094
PBON1_PESE1_PEPA1,PBON1,0.0,0.4252514310966138,0.664098090927092,0.3359019090729079,0.007361409676923077,0.007361409676923077,-493.87862620719295,-504.3211109408907,65
PBON1_PESE1_PEPA1,PESE1,0.0,0.24351544829376737,0.7677354928412041,0.232264507158796,0.015475157844827584,0.015475157844827584,-352.97113087124166,-363.4877912045118,58
PBON1_PESE1_PEPA1,PEPA1,0.0,0.7639374082882674,0.4927968652267155,0.5072031347732845,0.015431486758076922,0.015431486758076922,-7077.329072589561,-6919.222286534892,1092
PBON1_PESE1_CAPY1,PBON1,0.0,0.49100591130693055,0.7007488909177363,0.2992511090822639,0.008153180863636363,0.008153180863636363,-486.1316288330143,-498.6441674549618,66
PBON1_PESE1_CAPY1,PESE1,0.0,16.57297614825393,0.7619111837103643,0.238088816289636,0.01470215837037037,0.01470215837037037,-341.49279190518484,-343.7452005038356,54
PBON1_PESE1_CAPY1,CAPY1,0.0,0.7617933134991023,0.4901869479265199,0.5098130520734802,0.015269089126776257,0.015269089126776257,-7125.28731237451,-6961.416830152108,1095
PBON1_PESE1_CAOV1,PBON1,0.0,0.6472383436738988,0.6785551431872499,0.3214448568127501,0.007739204651515151,0.007739204651515151,-492.24053825761604,-505.5225840998452,66
PBON1_PESE1_CAOV1,PESE1,0.0,0.2420963009568223,0.7757447900812027,0.22425520991879735,0.015299077207547168,0.015299077207547168,-323.33517496833406,-333.1057612437446,53
PBON1_PESE1_CAOV1,CAOV1,0.0,0.7740269413293392,0.4888758315743662,0.5111241684256338,0.015179432875839416,0.015179432875839416,-7145.226125005084,-6980.688575466076,1096
PBON1_PESE1_CAIR1,PBON1,0.0,0.7981855116956221,0.6677741502999383,0.33222584970006164,0.007270026723076923,0.007270026723076923,-491.85473220589756,-505.9450032435594,65
PBON1_PESE1_CAIR1,PESE1,0.0,0.3061865438417175,0.7381636425403832,0.2618363574596169,0.012753205777777776,0.012753205777777776,-349.31481432262257,-359.1040573399428,54
PBON1_PESE1_CAIR1,CAIR1,0.0,0.7600477247880529,0.4927389584188238,0.5072610415811761,0.015346931014434307,0.015346931014434307,-7115.173788901683,-6956.633328934871,1096
PBON1_PESE1_CASE1,PBON1,0.0,0.6232582422654617,0.6807499295766278,0.3192500704233721,0.008036973537313433,0.008036973537313433,-494.7419059584937,-508.1714681574504,67
PBON1_PESE1_CASE1,PESE1,0.0,8.441901182599599,0.7926046178994787,0.20739538210052125,0.01620341485185185,0.01620341485185185,-328.5041832593891,-333.2446086418432,54
PBON1_PESE1_CASE1,CASE1,0.0,0.7669352546726904,0.49139217873345975,0.5086078212665404,0.01531979385276051,0.01531979385276051,-7108.02484590206,-6947.800145028842,1094
PBON1_PESE1_CACA1,PBON1,0.0,0.795081416228505,0.6685803648762842,0.3314196351237158,0.0072984098,0.0072984098,-491.31462490891715,-505.43845545270557,65
PBON1_PESE1_CACA1,PESE1,0.0,0.260919929097428,0.7617369239549926,0.23826307604500715,0.014362912074074074,0.014362912074074074,-336.5141604340547,-346.2664580401792,54
PBON1_PESE1_CACA1,CACA1,0.0,0.7792922772646519,0.4881693070735984,0.5118306929264016,0.015118846091167884,0.015118846091167884,-7155.320346043209,-6989.455173011953,1096
PBON1_PESE1_CATH1,PBON1,0.0,0.7105146793104666,0.6867717348125973,0.3132282651874025,0.008142702984848484,0.008142702984848484,-484.1048528526314,-498.8139134108678,66
PBON1_PESE1_CATH1,PESE1,0.0,8.321286779741616,0.7728434527998617,0.22715654720013825,0.01643815801818182,0.01643815801818182,-329.9284570408363,-337.8891600300802,55
PBON1_PESE1_CATH1,CATH1,0.0,0.771735622420387,0.48911306305749047,0.5108869369425095,0.015207759832559415,0.015207759832559415,-7127.832564373175,-6963.8598358406325,1094
PBON1_PESE1_CAHE1,PBON1,0.0,0.7171977924906896,0.6802850712141223,0.3197149287858775,0.008066826279411764,0.008066826279411764,-500.57249412937546,-515.2998324200255,68
PBON1_PESE1_CAHE1,PESE1,0.0,0.6106872907596357,0.7347742607084383,0.26522573929156174,0.012819163127272727,0.012819163127272727,-351.3047850846542,-365.2422187282331,55
PBON1_PESE1_CAHE1,CAHE1,0.0,0.7706629168857781,0.4885014584762654,0.5114985415237346,0.01522892790459707,0.01522892790459707,-7113.167766165464,-6948.0800157749145,1092
PBON1_PEEX1_PAXI1,PBON1,0.0,0.7196976717343101,0.5338771166217688,0.46612288337823116,0.0076505388529764075,0.0076505388529764075,-8613.914737953182,-8529.041264510519,1102
PBON1_PEEX1_PAXI1,PEEX1,0.0,2.121734293281443,0.7359167767041476,0.2640832232958526,0.00406294041025641,0.00406294041025641,-336.2865552676757,-347.7926079787093,39
PBON1_PEEX1_PAXI1,PAXI1,0.0,0.768946235733146,0.8015159689585527,0.19848403104144727,0.009700782256756755,0.009700782256756755,-515.0633079702731,-533.7571501580949,74
PBON1_PEEX1_PSCH1,PBON1,0.0,0.37495963988230396,0.771991929027717,0.228008070972283,0.005553291017277487,0.005553291017277487,-1568.2583040495836,-1596.612985007582,191
PBON1_PEEX1_PSCH1,PEEX1,0.0,0.5403197990761495,0.6799478703715947,0.32005212962840535,0.00739226844329849,0.00739226844329849,-6658.421866668017,-6721.648030219285,861
PBON1_PEEX1_PSCH1,PSCH1,0.0,0.7665775140078962,0.6878178290602451,0.31218217093975487,0.004543350067484663,0.004543350067484663,-1402.0345066839325,-1427.379798020758,163
PBON1_PEEX1_FABR1,PBON1,0.0,0.5901271328814066,0.6503993153226106,0.34960068467738936,0.007700167890625,0.007700167890625,-480.01673383992244,-490.7547996536553,64
PBON1_PEEX1_FABR1,PEEX1,0.0,0.6289777724426892,0.6968256741249487,0.3031743258750515,0.00959684151724138,0.00959684151724138,-406.41785649303307,-418.91282120810615,58
PBON1_PEEX1_FABR1,FABR1,0.0,0.8267565848921697,0.4863024468155151,0.5136975531844848,0.015003206780164684,0.015003206780164684,-7147.605362323433,-6987.091333942218,1093
PBON1_PEEX1_FDEN1,PBON1,0.0,0.7845116158472047,0.6617224830555579,0.3382775169444421,0.007374664546875,0.007374664546875,-482.7067628217778,-496.2833393755494,64
PBON1_PEEX1_FDEN1,PEEX1,0.0,1.1173856179802353,0.6538828139574185,0.3461171860425815,0.008323706561403509,0.008323706561403509,-414.42618207350347,-427.862777775377,57
PBON1_PEEX1_FDEN1,FDEN1,0.0,0.7953723041447786,0.48424397267983804,0.5157560273201619,0.014980783135027423,0.014980783135027423,-7169.234314340609,-6996.762011550494,1094
PBON1_PEEX1_FAPA1,PBON1,0.0,0.5731710038505372,0.6560712440442026,0.34392875595579764,0.007711119317460317,0.007711119317460317,-472.1965032707171,-482.858447770966,63
PBON1_PEEX1_FAPA1,PEEX1,0.0,0.9106529979641276,0.7004105068356553,0.29958949316434463,0.008973374071428572,0.008973374071428572,-397.2545363431933,-411.8859228827363,56
PBON1_PEEX1_FAPA1,FAPA1,0.0,0.7996779021480075,0.4858885296610318,0.5141114703389681,0.014984533107408759,0.014984533107408759,-7177.531506816481,-7009.015502908039,1096
PBON1_PEEX1_PEPA1,PBON1,0.0,0.4758794215405358,0.6516911144957276,0.3483088855042722,0.00725377026984127,0.00725377026984127,-480.7849162875232,-490.5623376902473,63
PBON1_PEEX1_PEPA1,PEEX1,0.0,0.784973688902652,0.7236153387749975,0.2763846612250025,0.011848537258620692,0.011848537258620692,-379.3587838457481,-394.4634564143513,58
